0.11168128	0.18104412	-0.113968424	-0.30229476	-0.04562331	0.30232894	-0.046592303	0.27162993	-0.11114198	-0.07878828	-0.25754836	0.36893892	0.22258218	-0.3467445	-0.13448063	0.25909233
0.0671934	0.059687633	-0.25162482	-0.58893174	-0.42346093	-0.13075317	-0.035626102	0.50082856	-0.27755132	-0.14997248	-0.69397134	0.36907524	0.34009632	0.024811756	-0.39399832	0.39471906
-0.0516582	0.104949325	0.12994848	-0.3174713	0.13027368	0.4360808	0.3442686	0.040339116	0.17921643	0.26692206	0.014527141	0.28306264	0.3202605	-0.40088478	0.08664528	-0.092835866
0.02158136	0.11220382	0.00602649	-0.117269546	0.20319305	0.3670843	0.035931867	0.071512684	-0.026621787	-0.061785333	0.11128464	0.23624405	0.23262672	-0.48817194	0.024932023	-0.103674196
0.20269775	0.17363398	0.017925438	0.16266096	0.034399565	0.1473428	-0.25242332	0.004202099	0.006239469	-0.15478972	0.026948877	0.23024383	-0.20299405	-0.36136025	-0.12945205	-0.013954733
-0.26262254	-0.004705409	0.3518807	-0.27166352	0.41088367	0.7343316	0.78373057	-0.23375376	0.520373	0.7752989	0.5582627	0.11554216	0.6112319	-0.5618283	0.5345444	-0.4882626
-0.039211113	0.0993083	-0.20522527	-0.51483625	-0.2223686	0.15182553	0.022547185	0.33382767	-0.14521515	-0.06535168	-0.4183725	0.25395966	0.26968488	-0.16534494	-0.096718565	0.23026994
0.20795734	0.15984988	-0.04311494	-0.08210931	-0.06181144	0.17817332	0.08646574	0.12272939	0.100417376	0.18140519	-0.17012274	0.1420342	0.07406859	-0.2506131	-0.023300476	0.3128906
0.37323448	0.48799807	0.2830579	0.4601672	0.2620602	0.7909941	0.51378614	-0.41918138	0.4614702	0.62090915	0.5969427	-0.24574296	0.14027849	-0.78373086	0.57856756	-0.10845485
-0.20479415	0.10970696	-0.1102531	-0.31042272	0.038753625	0.3207957	0.2644396	0.25542358	-0.028771544	0.11928315	-0.14478788	0.08907398	0.45099434	-0.30242443	0.15407537	-0.032201372
-0.20191556	0.36879933	-0.31966215	-0.36678037	-0.58111614	0.11209207	0.14085774	0.42923152	-0.27644965	-0.06213745	-0.70542365	-0.060314473	0.22932574	-0.14218955	0.006169125	0.15258102
